2021-02-18 09:04:59 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1390 bytes.
2021-03-07 17:53:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-03-07 17:58:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 17:58:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 18:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-03-07 18:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3613/1678 bytes.
2021-03-07 18:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 18:03:34 UTC | CORE | INFO | (pkg/forwarder/transaction.go:263 in internalProcess) | Successfully posted payload to "https://7-19-2-app.agent.datadoghq.com/api/v1/check_run?api_key=*************************4ae0b"
2021-03-07 18:08:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/295 bytes.
2021-03-07 18:08:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 18:13:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/404 bytes.
2021-03-07 18:13:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 18:18:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 18:18:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 18:23:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-03-07 18:23:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 18:28:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 18:28:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-03-07 18:33:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/402 bytes.
2021-03-07 18:33:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3614/1682 bytes.
2021-03-07 18:33:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-03-07 18:38:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/294 bytes.
2021-03-07 18:38:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-03-07 18:43:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-03-07 18:43:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-03-07 18:48:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 18:48:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1398 bytes.
2021-03-07 18:53:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-03-07 18:53:06 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check cpu
2021-03-07 18:53:06 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check cpu
2021-03-07 18:53:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 18:53:10 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check uptime
2021-03-07 18:53:10 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check uptime
2021-03-07 18:53:11 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check memory
2021-03-07 18:53:11 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check memory
2021-03-07 18:53:12 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check io
2021-03-07 18:53:12 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check io
2021-03-07 18:53:13 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check disk
2021-03-07 18:53:13 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check disk
2021-03-07 18:53:18 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check network
2021-03-07 18:53:18 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check network
2021-03-07 18:53:19 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check load
2021-03-07 18:53:19 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check load
2021-03-07 18:53:20 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check file_handle
2021-03-07 18:53:20 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check file_handle
2021-03-07 18:58:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 18:58:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1401 bytes.
2021-03-07 19:03:04 UTC | CORE | INFO | (pkg/forwarder/transaction.go:263 in internalProcess) | Successfully posted payload to "https://7-19-2-app.agent.datadoghq.com/api/v1/series?api_key=*************************4ae0b"
2021-03-07 19:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/403 bytes.
2021-03-07 19:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3613/1683 bytes.
2021-03-07 19:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-03-07 19:08:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/292 bytes.
2021-03-07 19:08:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1401 bytes.
2021-03-07 19:13:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/402 bytes.
2021-03-07 19:13:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1398 bytes.
2021-03-07 19:18:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 19:18:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-03-07 19:23:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/400 bytes.
2021-03-07 19:23:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1401 bytes.
2021-03-07 19:28:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 19:28:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1401 bytes.
2021-03-07 19:33:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/403 bytes.
2021-03-07 19:33:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3614/1679 bytes.
2021-03-07 19:33:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1401 bytes.
2021-03-07 19:38:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 19:38:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 19:43:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-03-07 19:43:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-03-07 19:48:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 19:48:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 19:53:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/403 bytes.
2021-03-07 19:53:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-03-07 19:58:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 19:58:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 20:02:19 UTC | CORE | INFO | (pkg/forwarder/transaction.go:263 in internalProcess) | Successfully posted payload to "https://7-19-2-app.agent.datadoghq.com/api/v1/series?api_key=*************************4ae0b"
2021-03-07 20:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-03-07 20:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3614/1683 bytes.
2021-03-07 20:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 20:08:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 20:08:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 20:13:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/402 bytes.
2021-03-07 20:13:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1401 bytes.
2021-03-07 20:18:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 20:18:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1401 bytes.
2021-03-07 20:23:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/402 bytes.
2021-03-07 20:23:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1397 bytes.
2021-03-07 20:28:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 20:28:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-03-07 20:33:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/402 bytes.
2021-03-07 20:33:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3614/1684 bytes.
2021-03-07 20:33:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-03-07 20:38:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 20:38:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-03-07 20:43:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/400 bytes.
2021-03-07 20:43:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1398 bytes.
2021-03-07 20:48:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/294 bytes.
2021-03-07 20:48:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 20:53:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-03-07 20:53:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 20:58:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 20:58:06 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check cpu
2021-03-07 20:58:06 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check cpu
2021-03-07 20:58:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 20:58:10 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check uptime
2021-03-07 20:58:10 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check uptime
2021-03-07 20:58:11 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check memory
2021-03-07 20:58:11 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check memory
2021-03-07 20:58:12 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check io
2021-03-07 20:58:12 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check io
2021-03-07 20:58:13 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check disk
2021-03-07 20:58:13 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check disk
2021-03-07 20:58:18 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check network
2021-03-07 20:58:18 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check network
2021-03-07 20:58:19 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check load
2021-03-07 20:58:19 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check load
2021-03-07 20:58:20 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check file_handle
2021-03-07 20:58:20 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check file_handle
2021-03-07 21:01:34 UTC | CORE | INFO | (pkg/forwarder/transaction.go:263 in internalProcess) | Successfully posted payload to "https://7-19-2-app.agent.datadoghq.com/api/v1/series?api_key=*************************4ae0b"
2021-03-07 21:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-03-07 21:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3612/1684 bytes.
2021-03-07 21:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1398 bytes.
2021-03-07 21:08:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 21:08:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-03-07 21:13:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/402 bytes.
2021-03-07 21:13:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 21:18:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 21:18:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-03-07 21:23:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-03-07 21:23:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 21:28:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 21:28:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-03-07 21:33:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/404 bytes.
2021-03-07 21:33:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3613/1681 bytes.
2021-03-07 21:33:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 21:38:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/294 bytes.
2021-03-07 21:38:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1401 bytes.
2021-03-07 21:43:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/404 bytes.
2021-03-07 21:43:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1401 bytes.
2021-03-07 21:48:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/295 bytes.
2021-03-07 21:48:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1398 bytes.
2021-03-07 21:53:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/403 bytes.
2021-03-07 21:53:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1401 bytes.
2021-03-07 21:58:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/294 bytes.
2021-03-07 21:58:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 22:00:49 UTC | CORE | INFO | (pkg/forwarder/transaction.go:263 in internalProcess) | Successfully posted payload to "https://7-19-2-app.agent.datadoghq.com/api/v1/series?api_key=*************************4ae0b"
2021-03-07 22:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/402 bytes.
2021-03-07 22:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3614/1681 bytes.
2021-03-07 22:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 22:08:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/292 bytes.
2021-03-07 22:08:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1401 bytes.
2021-03-07 22:13:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/402 bytes.
2021-03-07 22:13:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1398 bytes.
2021-03-07 22:18:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 22:18:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1401 bytes.
2021-03-07 22:23:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/404 bytes.
2021-03-07 22:23:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 22:28:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 22:28:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 22:33:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/400 bytes.
2021-03-07 22:33:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3614/1683 bytes.
2021-03-07 22:33:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1399 bytes.
2021-03-07 22:38:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/292 bytes.
2021-03-07 22:38:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1402 bytes.
2021-03-07 22:43:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/402 bytes.
2021-03-07 22:43:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 22:48:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/293 bytes.
2021-03-07 22:48:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 22:53:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/402 bytes.
2021-03-07 22:53:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1402 bytes.
2021-03-07 22:58:04 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 1041/295 bytes.
2021-03-07 22:58:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1400 bytes.
2021-03-07 23:00:04 UTC | CORE | INFO | (pkg/forwarder/transaction.go:263 in internalProcess) | Successfully posted payload to "https://7-19-2-app.agent.datadoghq.com/api/v1/series?api_key=*************************4ae0b"
2021-03-07 23:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 800/401 bytes.
2021-03-07 23:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:346 in SendMetadata) | Sent metadata payload, size (raw/compressed): 3616/1680 bytes.
2021-03-07 23:03:06 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check cpu
2021-03-07 23:03:06 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check cpu
2021-03-07 23:03:06 UTC | CORE | INFO | (pkg/serializer/serializer.go:366 in SendJSONToV1Intake) | Sent processes metadata payload, size: 1401 bytes.
2021-03-07 23:03:10 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check uptime
2021-03-07 23:03:10 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check uptime
2021-03-07 23:03:11 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check memory
2021-03-07 23:03:11 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check memory
2021-03-07 23:03:12 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check io
2021-03-07 23:03:12 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check io
2021-03-07 23:03:13 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check disk
2021-03-07 23:03:13 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check disk
2021-03-07 23:03:18 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check network
2021-03-07 23:03:18 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check network
2021-03-07 23:03:19 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check load
2021-03-07 23:03:19 UTC | CORE | INFO | (pkg/collector/runner/runner.go:327 in work) | Done running check load
2021-03-07 23:03:20 UTC | CORE | INFO | (pkg/collector/runner/runner.go:261 in work) | Running check file_handle
